Myślą, że ty dasz radę.	8
Pojadę zobaczyć się z matką zanim umrze.. w Rosji.	2, 4, 5
Wszyscy w pracy wiedzą, że skłamałam.	4, 6
- Nie, nie wiedzą.	1, 7
Wiem o tym.	8
Pracuję nad tym i załatwię to.	4
Marto, kocham cię.	4
Ty...	1
Zrobiłbym wszystko dla ukochanej kobiety.	5, 8
Twoja opowieść o awansie Louisa to wielka ściema.	1, 3
Mogą odmienić twoje życie.	2, 8
- Zajmie to kilka dni, ale tak. To się dzieje.	2
Masz moje słowo.	8
Był jeszcze jeden.	1, 3
Zgłosili to do prokuratury, czyli uważają, że zrobiłaś.	4, 8
- Co to, u diabła, znaczy?	1, 3
Nie jestem głupia i nie lubię, gdy się mnie tak traktuje.	1
Skoro mówię, że działałam legalnie, to tak było.	8
Nie jesteś głupia?	7
Przecież mówię, że o tym nie wiedział.	1, 5, 8
Potem na bank się zorientował.	1, 3, 6
Jestem z ciebie taka dumna.	5, 8
- Zmęczony.	6
Odpowiedz na pytanie.	1
Nie wygraliśmy, bo Evan Smith ma nagranie z Donną w ich biurze.	1
! Mają film, jak sekretarka strony przeciwnej kręci się po ich zasranym archiwum.	1
Tak bez walki dasz się jej szantażować?	1, 3
Nie miałam szansy...	6
- Nie masz swojej sekretarki?	7
- Odpiernicz się od niej.	1
- Co z tobą?	1, 3
Mają nagranie z monitoringu i grożą, że wniosą zarzuty.	4
- Osiągnęła pani swój cel.	6, 8
- Czyli?	1
Jeśli wycofacie pozew przeciwko Donnie, wycofamy się z procesu przeciwko wam.	4, 8
Niesprawiedliwa ta wymiana.	7
Nie mamy? Pani klient podstawił uszkodzony pociąg.	3
- Tam, skąd pochodzę, dogadalibyście się ze mną, bym przestał go szukać.	1, 2
Trzeba było o tym myśleć, zanim ograbiła mojego klienta.	1, 3
Evan, zależy mi na tej kobiecie.	5, 8
Może raz na jakiś czas z nią sypiasz.	7
- Musimy wycofać się ze sprawy.	6
- O czym ty gadasz? - Opijaliśmy to wczoraj.	1, 7
- Wiele procedur...	3
Jak to?	1
Te pieniądze miały odmienić moje życie.	1, 2, 6
Dałeś mi słowo.	2, 4
Chciałbym móc go dotrzymać!	7
- Znów te pierdy.	1, 3
Tobie jest przykro?	1, 3
Nie sądziłem, że chcesz znać moje plany.	7
Czyli nie byłaś pewna, czy w ogóle wrócę.	1
Nie zrezygnuję ze stanowiska dzień po tym, co zaszło, jeśli o to pytasz.	2
Chcesz mnie wylać, to zrób to, ale nie pytaj o moje plany, bo jeszcze nie podjąłem decyzji.	1
Jeszcze go nie ma.	1
- Dlaczego?	1
Bo się nie udało.	2
Prokurator okręgowy nie prowadzi tej sprawy osobiście tylko dlatego,	1
Powiedział, że go sprzedałem.	1, 3
Harvey właśnie robi, co może, żeby wszystko naprostować.	1
Zastanawiałem się, kiedy się pojawisz.	1, 2, 3
W ogóle nie martwią cię zarzuty wobec twojej sekretarki.	7
Wtedy by cię tu nie było.	1, 6
- Gdy ostatnio u mnie byłeś, też mówiłeś, że nie popełniłeś przestępstwa, by dokończyć robotę.	1
Nie dlatego prowadzę jej sprawę. Ścigam ją za oszustwo.	6
Kobieta, która ją wpuściła, przysięga, że powołała się na NRBT.	7
Gdy pytałem, wiedziałaś i mnie okłamałaś.	1, 3, 6
Wiem i tym trudniej mi z tego wyjść.	4, 6
Do tej pory powinnaś wiedzieć, że dla mnie to jedno i to samo.	3
- i taki mamy zamiar. - To świetnie, ale beze mnie.	1
Wtedy nie zdobędę tych akt drogą sądową.	1
Nie będę miał jak pchnąć tej sprawy dalej.	4, 6
To tyle, jeśli chodzi o ludzkie życie. Idź do diabła.	1
Odkąd siedzisz w rogu.	1
Zwykle wybierasz stół na środku sali.	7
- czy ma zostać w kancelarii.	6
- Powiem ci, czemu to ważne.	8
Ciągle powtarzasz to o ojcu, ale i tak przygotujesz się do kolejnej operacji, - zamiast walczyć o człowieka, którego kochasz.	3
- Wiesz co? Większość sióstr powiedziałaby, że im przykro,	2
Słyszałeś, co mówiłem?	1
A czym to się różni od tego, jak ty narażasz mnie?	1
Przysięgam, że nie wiedziałem.	3, 4, 6, 7
Jak mówiłem, mam większy problem.	6
Wiem, mają wszystkie.	1, 2, 4
Jak Donna zaszkodziła Liberty Rail?	4
- Kontynuuj pozew cywilny.	8
Bez powoda nie ma pozwu.	1, 4, 6
Chcę zaoszczędzić panu Wolfowi wstydu na sali sądowej.	2
Ale ona tego nie potwierdzi.	2
- A bez szkody...	5
Więc wiesz, że masz gównianego świadka.	1, 2, 3
To jak?	2
Jak idą sprawy?	2
Daj spokój. To byłby jakiś łagodny ośrodek dla gryzipiórków.	6
W końcu zdobyłabym certyfikat z jogi... Nie byłby łagodny.	1, 6
Pomaga cholernej siostrze, która potknęła się w wannie.	1
Cholera jasna.	1, 4
Sęk w tym, że poszli na ugodę.	4
To uniemożliwia rodzinom wnoszenie kolejnych pozwów. Chcę ci tylko pomóc.	2, 4, 6, 8
Jestem sfrustrowany.	3, 6
Wiem, ale nie miałabym okazji ci podziękować.	2
Proszę bardzo.	8
- Donna, wyjdź.	1
- Ty sukinsynu. Dodałeś do zarzutów zamiar?	1
Mówiłeś, że prokuratura nigdy tego nie robiła.	2
Poszła tam po drogi diament, a że wróciła z kawałkiem szkła, nie umniejsza jej winy.	4, 6
- i oskarżę ją o to.	1, 2
- A skąd. To się okaże, gdy będzie bliska skazania, a ja zaproponuję układ.	2
Zamiar popełnienia oszustwa to bezsensowny zarzut.	6
- Nie chcę tego słuchać.	7
Będziesz musiał, bo miałeś do tego nie dopuścić.	6
Jest winna.	1
Nawet nie wiedział.	7
- Nie przejmujesz.	1, 3
Jesteśmy uwięzieni.	1, 7
Nie możesz ciągle pić i faszerować się narkotykami.	6, 7
Co ty tu robisz o tej godzinie?	7
Co ja tu robię?	1, 3
W punkcie szmuglera były dyski twarde.	7
W większości są zniszczone, ale udało mi się z jednego odzyskać dane.	2, 5, 7
- Musiało to być coś ważnego.	8
W banku jest log, który pokazuje ilość pieniędzy.	6
Chciałam porozmawiać.	2, 8
Borden nie żyje.	6
Czego oni chcą?	2
Czemu nam niczego nie mówią?	7
- O czym ty mówisz?	2
To kiepski pomysł.	4
Skąd wiesz, gdzie jesteśmy?	1, 7
Tu był mój pokój.	6
Ojciec był wziętym księgowym.	4
Okazało się, że razem ze wspólniczką bawili się w piramidę finansową.	1, 3
Nigdy nie powiedziałeś policji?	7
Pomyślmy, jak się stąd wydostać.	4
Był pan blisko ze zmarłym?	6
Nie przyszedłem tu po kondolencje, tylko po spadek.	3, 6
Proszę wybaczyć.	6
Zabiłem tę osobę dla pieniędzy, prawda?	7
Już nim nie jesteś.	6
Jane przechodziła przez dokładnie to samo.	2
Jeśli zmusimy ich do przyjścia tutaj, będziemy mieć szansę na ucieczkę.	2, 3, 5
Jeśli zniszczymy kamerę, będą musieli sami go nagrać.	1, 4
Skąd się na tym znasz?	7
- Martwi się o ciebie.	5, 8
- Nikt jej o to nie prosił...	6
- Zrobiłem parę błędów...	3, 6
Cokolwiek to jest, pomożemy ci, ale musisz... Skąd wiesz, co ja muszę?	1
Potrzebujesz pomocy. Nie mogę ci jej dać, ale jako twój przyjaciel...	6
- Jesteś tylko moim szefem.	3
Zwłaszcza kariery z tym zespołem.	1, 3
Albo co?	1, 2
Chcesz, to mnie zwolnij.	1
Zrobię wszystko, co w mojej mocy, by tego nie zrobić.	1, 3, 8
Oszczędzę ci problemu.	2, 8
Nawet.	3
Straciłem 10 lat, ale było warto. Twój ojciec zapłaci za moją stratę.	1
Musimy natychmiast znaleźć jego ojca.	2, 4
Jest coś jeszcze.	2
Umieścili je w tym samym czasie z instrukcjami od porywaczy.	3
Odprowadzał oszczędności klientów, zniszczył setki żyć i ulotnił się z 200 milionami.	1, 3
Podobno ktoś dla niego je prał, ale nikt nie wiedział kto.	1
Porywacze wykorzystują ich, by zdobyć te 200 milionów.	4
Musimy ich znaleźć, zanim będą chcieli zapłacić.	4
Cały zespół nad tym pracuje, znajdziemy ją.	4
Mam sobie coś przypomnieć?	2
To ona załatwiła ci paszport na podróż na Bahamy.	7
Znam je od małego.	8
Nie możemy uciec, więc musimy jakoś powiedzieć zespołowi, gdzie jesteśmy.	2
Mogłabym zapytać o to samo.	1, 2
Nie ufaliśmy sobie.	6
- Zostaw ten telefon!	1
- Nie strzelaj!	4
Możemy namierzyć telefon tej babci?	2
Musimy ich zatrzymać, zanim zapłacą okup.	2
Wyszli pieprzonym kominem.	1, 3
Mówiłem, żeby ich pilnować!	1
Może tam trzymają dzieci.	7
Wiem, gdzie to jest.	2, 5
Musimy o tym powiedzieć i...	2, 8
Proszę, wypuście mnie.	4
Przez was zginą moje dzieci!	1, 3, 4
Szwajcarski szpital potwierdził wersję Edith.	8
Mamy czas, żeby zlokalizować Jane.	5
- Tego chciałeś?	7
Nie próbowaliśmy uciec.	4
Mówi dziewczyna pana syna.	1, 8
Niezupełnie.	6, 7
Nie powinien tu być.	1, 7
Ale po kolei. Wiem.	5
Spróbuję użyć pierwszych liter.	2
Wie, gdzie trzymają dzieci i chce, byśmy je uratowali.	2, 4, 6, 7
Zabiją ją.	4, 7
Pewnie sama zajmie się porywaczami.	2, 8
Nas, Patterson, szukajcie Jane.	2, 8
Pobiegniesz na mój znak.	2, 4
- Nie strzelać!	4
Już dobrze.	2
/Psy znalazły domek! Teraz!	4
Co tu jeszcze robisz?	7
Wybieracie się gdzieś?	3
Psy znalazły domek.	1
Miałeś rację co do niego.	8
Nie jest takim ojcem jak ty.	3, 8
To za mało.	4, 6
Byś stał się mordercą?	3, 6, 7
Wreszcie cisza i spokój.	5
Przez trzy miesiące wysłuchiwaliśmy wkurzających tyrad tego dziada, bo obiecał nam 40% okupu.	3
Chce moje 80 milionów!	2
Stąd nie dam rady.	4
Rozumiem, czemu mnie tu trzymacie.	1, 8
Roman...	8
Musieli wyczyścić to miejsce.	7
Nie bój się.	4
To ty go porwałeś.	1, 7
Masz podgląd, Patterson?	2
Pomyl się jeszcze raz, to pożegnasz się z kończyną.	1, 4
Pewnie nie znaleźliście mojego taty.	6
W ciągu ostatnich dwóch lat życia wydał całą fortunę... na sfinansowanie twojej organizacji.	2, 5, 7
Za dużo tego wszystkiego.	1, 3
Byłaś dziś cudowna.	5, 7, 8
Wiemy, kim potrafi być.	2, 8
Każde jego wspomnienie, które tak bardzo chcecie wydobyć z jego uszkodzonego umysłu, może mu zaszkodzić.	3, 4, 6
Robicie błąd.	3, 4
Wyjdzie z tego?	4, 6
Nikt mnie wcześniej nie rzucił, niezbyt to fajne uczucie.	6
Każdy w związku ma swój bagaż.	6
Nie byliście dla siebie odpowiedni.	6
Meldujesz się co rano i kontynuujesz ze mną sesje.	4, 8
Będziesz miał ograniczone ruchy.	1, 2
Wychodzisz.	7
To do jutra.	2
Jeszcze jeden.	2
Nie jesteś samochodem?	4
Już dziś prawie umarłam.	1, 2, 5
Nie zabiłem dla nich.	8
/Borden ciągle naruszał /twoją prywatność,	1
Pomożesz mi zabalować?	2
Jakim cudem to był fundusz Jane?	7
Nie wiem, ale teraz możemy dzięki niemu znaleźć Shepherd.	8
Moje życie nie było moje przez ostatnie 20 lat.	6
To dla pana.	1, 2
Ponieważ nasze narzędzia do odkrywania tego obszaru wciąż się polepszają, odpowiedź na to pytanie staje się coraz bardziej jasna.	2
Opisywali oni trwający od dekad spisek, w celu zatajania wizyt pozaziemskiego pochodzenia.	1
Ta technologia mogłaby wyzwolić Ziemię od paliw kopalnych, dewastacji środowiska i biedy w czasie jednego pokolenia.	2, 5, 8
Ich zeznania mogłyby stworzyć historię.	2, 8
To było najliczniej oglądane wydarzenie w historii Narodowego Centrum Prasowego.	7
Za to istnieje wiele dowodów, że są one zaniepokojone naszą wrogością.	4, 7
/d Dla mnie i dla Ciebie. d	5
/d Jasny błogosławiony dzień, d	5
/d I myślę sobie, d	5
/d Jaki to cudowny świat. d	5, 8
/d Kolory tęczy, d	5
/d Przechodzących ludzi. d	6
Jedno z moich największych rozczarowań minionych 25 lat to ludzie, którzy nie mają odwagi mówić o własnych przekonaniach.	1, 3, 6, 7
"Trzy tzw. latające spodki zostały odzyskane w Nowym Meksyku.
da/2017/6400614/6981474.xml.gz	pl/2017/6400614/7043971.xml.gz	113	108	Overjordisk organer, ja.	Tak, pozaziemskiego pochodzenia.
da/2017/6400614/6981474.xml.gz	pl/2017/6400614/7043971.xml.gz	114	109	De væsener var omkring øh, fire fod.	Stworzenia te miały ok. 120 cm wzrostu.
da/2017/6400614/6981474.xml.gz	pl/2017/6400614/7043971.xml.gz	139	123	Du ved, de fire skrøbelige fingre, og den lange arm, ægte kort fælles.	Cztery delikatne palce, długie ramiona, krótkie połączenia.
da/2017/6400614/6981474.xml.gz	pl/2017/6400614/7043971.xml.gz	156	135	Dette er kun toppen af ​​isbjerget, som hundreder mere har givet os deres vidneudsagn, men er for bange til at gå på kamera af frygt for konsekvenser for sig selv og for deres familier.	To tylko czubek góry lodowej, jako że setki osób więcej przekazało nam swoje relacje, ale boją się wystąpić przed kamerą w obawie o następstwa, które mogłyby dotknąć ich oraz ich rodziny.
da/2017/6400614/6981474.xml.gz	pl/2017/6400614/7043971.xml.gz	187	161	Det vil få mig i meget besvær."""	2, 4, 7
Tym razem jednak zgasili światła i nie mówili o ćwiczeniach.	4
Potem okazało się, że to nie Rosjanie.	3
Pewnej nocy skończyliśmy zadanie tankowania.	2
Kontrola lotów powiedziała, że możemy kontynuować misję.	8
Najwyraźniej książę Filip uznał to wydarzenie za bardzo istotne.	3
Jego wuj pomagał w projektowaniu modułu księżycowego, który przewiózł pierwszych ludzi na Księżyc.	8
Archiwa Projektu Ujawnienie zawierają zeznania nadzwyczajnych osób, które są częścią tego wielkiego wysiłku, aby zbadać przestrzeń kosmiczną, włączając w to astronautę Gordona Coopera i dr Edgara Mitchella, szóstego człowieka, który spacerował po Księżycu.	8
Przedstawienie, które przekroczyło najbardziej optymistyczne prognozy.	5, 7
Co to było?	4
W jaki sposób? Przez zniszczenie każdej głowicy wysłanej w kosmos.	4
Oddzwonił, tym razem bardzo wystraszony.	4
W momencie gdy mu odpowiadałem, nasze rakiety zaczęły się wyłączać jedna po drugiej.	4
Ci ludzie to najwyższej rangi oficerowie wojskowi naszego programu obronnego.	4
Okazuje się, że Sagan w początkach kariery faktycznie mówił i pisał o UFO w sposób pozytywny, uzasadniony.	7, 8
Sceptycyzm jest bardzo zdrowy.	8
Jest coraz mniej prawdopodobne, że jesteśmy sami.	4
W 1990r. utworzyłem Centrum Badań Pozaziemskiej Inteligencji (CSETI), by utworzyć rdzeń dyplomatyczny do pokojowego kontaktu z tymi cywilizacjami.	2, 8
I okazało się, że odnosimy spektakularne sukcesy.	5
Jednak istnienie Narodowego Biura Rozpoznania (NRO) było tajemnicą przez ponad 30 lat.	8
Ludziom, którzy brali udział w Projekcie Manhattan (stworzenie bomby atomowej) powiedziano, że za ujawnienie każdej tajemnicy grozi im 10 lat więzienia lub grzywna 100 tys. dolarów.	3, 6
Dopiero gdy bomby zostały zrzucone na Hiroszimę i Nagasaki rząd ujawnił czym one były.	1, 3, 6
Dysponujemy bogatymi opcjami podróży w kosmosie, bycia przyjaznymi sąsiadami innych cywilizacji, dzielenia się wiedzą i zasobami, dzielenia się duchowymi spostrzeżeniami i wartościami.	5, 8
Co jest bardziej wrażliwą sprawą od budowy bomby wodorowej?	4
Teraz jest to wojskowo-przemysłowo-wywiadowczy kompleks, który z pomocą biurokracji idzie w kierunku ustanowienia panowania i kontroli nad całym demokratycznym procesem w kraju.	4
Więcej pieniędzy dla Pentagonu, podczas gdy jego audytorzy twierdzą, że wojsko nie może się doliczyć dotychczasowych 25% wydatków.	1, 3, 4
Wg niektórych szacunków nie jesteśmy w stanie prześledzić transakcji na sumę 2.3 biliona dolarów.	3
Z prawdziwym naczelnym dowódcą.	8
Rzeczywistość jest jednak zupełnie inna.	4
Zdrajca!	1, 3
To co zrobiono to utworzenie sojuszu wewnątrz branży, która zarabia budując maszyny wojenne.	3
Wojsko, które ich używa i usprawiedliwia ich użycie oraz środowisko wywiadowcze, które właściwie nie jest wywiadem, a tajną społecznością wywiadowczą uzbrojoną w broń wojskową i jądrową.	1, 4
To nie prawda.	1
Dlaczego mieliby mi nie powiedzieć?	7
Ja zamierzam to zrobić ponownie.	8
Początek mojej dojrzałości był bardzo trudny...	6
"Powiedziałem: ""Popieprzyło cię?"""	1, 3, 7
Ludzie pytają:	5
Jeśli powiesz komukolwiek kto nie jest w tym pomieszczeniu o tym projekcie, ta kula ma twoje nazwisko i ona cię dosięgnie.	1, 4
"Wykończymy cię..."""	1
"W nich pojawia się wzmianka o wizycie prezydenta w tajnej bazie lotniczej w celu przeglądu rzeczy z kosmosu."""	3
Obcy na to nie pozwolą!	1
Jak utrzymać coś w tajemnicy?	4
5% populacji USA widziało takie obiekty, ale wystarczy stworzyć atmosferę śmieszności, żeby żaden szanowany naukowiec nie chciał być z tym tematem kojarzony.	1, 3, 4
Jesteście fałszywymi wiadomościami!	1
Jeśli ma pani jakieś dowody na istnienie obcych, gwarantuję, że je upublicznię, ale ja jestem sceptyczny.	8
To byłoby największe odkrycie w historii nauki.	7
Jestem tu, żeby omówić tzw. latające spodki.	2
"Musimy zaangażować amatorskich astronomów, stworzyć sytuację, w której będziemy pokazywać jakieś ""dowody"", a następnie pokazywać jak je dementujemy."	2
Doszedłem do wniosku, że nie było to obiektywne badanie.	6, 7
Takie społeczeństwo mogliśmy mieć już wiek temu.	6
Oni wiedzą, że gdyby przekazać taką moc zwykłemu człowiekowi, nie potrzebowalibyśmy ich więcej.	4
To przełom, który z pewnością zadowoli kierowców.	5
Prezydent nie wie, że to ma miejsce.	7
"Niestety, najpierw zapuka do nich korporacja ""Morderstwo""."	2
To jest ukrywane, ale nie z powodów, o których się myśli.	2, 4
Tak tajne, że nawet nikt o tym nie mówi.	2
W ich kompetencji leży kłamstwo, zaprzeczanie i oszukiwanie.	1, 3, 7
Okazywało się to niezwykle skuteczne w zjednaczaniu społeczeństw wokół postrzeganego zagrożenia.	5
Wymyślono wszelkiego rodzaju fałszywe informacje o broni masowego rażenia, których Saddam Husajn nie miał i wiedziano o tym w kręgach wywiadowczych.	1, 3
Rozpętaliśmy wojnę w tej części planety, a teraz mamy ISIS.	4
Nie mogę się doczekać tylko, żeby skopać tyłki obcym.	2, 4, 5
"A wszystko to jest kłamstwem."""	4
I wiem, że ta planeta jest bezpieczniejsza bo ona jej broni.	8
I to zaczyna roztaczać widmo zagrożenia.	4
Odsuń się od niej, ty suko!	1, 3
Co to da, skoro rządzący nie mają dostępu do tych projektów?	1
Mieliśmy więc znaczący kraj dysponujący bronią jądrową, który podjął się tego zobowiązania.	3
Z tego powodu nadszedł czas na bardzo poważną debatę z filozoficznymi i teologicznymi pytaniami postawionymi naszej ludzkiej rodzinie, przez odkrycie życia pozaziemskiego.	2
UFO są tak realne, jak samoloty nad naszymi głowami.	8
Istnieją już rozwiązania dla pilnych i długoterminowych problemów Ziemi.	2
Lokalne uprawy oraz wszelka produkcja odbywać się będzie prawie bezkosztowo.	5
Jak ekscytująca była by wymiana międzyplanetarna...	2
Trzeba także zmodyfikować swój pogląd, że cały wszechświat został stworzony tylko jako scena, na której rozwija się dramat rozwoju człowieka.	1
Czy może jedynie z braku wyobraźni...	2, 6, 7
Amerykanie potrafią radzić sobie z prawdą.	8
Kongres podziela zdanie reszty kraju.	1, 3
Jeśli zostanie pan prezydentem, to Underwood nadal będzie wiceprezydentem?	7, 8
Jeśli się nie uda, to stracimy Rhode Island.	8
Sądzisz, że to rosyjscy żołnierze?	7
Cóż za niespodzianka.	1, 3
Jaka jest ostatnia wiadomość, którą otrzymaliśmy?	4
Napaść na Antarktykę przez nieznane wojska jest wynikiem niepewności co do wyboru prezydenta.	1, 3
Uważa pani, że grupa nie powinna udzielać się w kwestiach międzynarodowych?	1, 3
Mam nadzieję, że się przesłyszałem.	4
Dziękuję, Randy.	5, 8
Odrzuciłbyś dekady postępów w rozbrojeniu.	1, 2
Zimna wojna się skończyła, pani prezydent tymczasowa.	2, 5
Jeśli myślisz, że straciliśmy czujność, to się mylisz.	1, 3
Jeśli chce pan nowych przydziałów do komisji, to da się załatwić.	2, 5
Bezsensowna nagroda?	6, 7
Pracowałem u twojego chwiejnego boku przez dwie dekady.	3
- Możesz to zostawić. - Oczywiście.	1
- Pani Harvey czeka na panią.	2
- Niech wejdzie.	1, 7
- Zaraz wracam do Rayburn.	2
Jeśli chodzi o wszystkie 50 stanów, to nie są wysokie.	4
Umiem słuchać innych, jeśli to masz na myśli.	1
Chcę posprzątać w naszej partii. Czasem odzywam się nie w porę.	6
Tylko jeśli na to zasługuję.	2, 6
Kongresmen Lewis się spóźnia.	1
- Dowiesz się...	2
- Oświadczenie gotowe?	5, 7, 8
Wybiorą cię. Czuję, że tak będzie.	2, 3, 5
Dobrze. Zaplanuj spotkanie.	2
Musimy spotkać się jutro z grupą parlamentarną czarnoskórych.	2, 4
Underwood ma ich w kieszeni.	3
Nie jesteś zadowolona.	6
Nie wygra w Izbie.	8
Jakie to ma znaczenie, czy jestem zadowolona?	3
Nie o to w tym chodzi?	7
Jesteś u władzy.	1, 8
Skontaktuj się z ambasador Caspi i ugraj mi jeszcze 15 minut.	2, 7
Oni mogą zniknąć już w poniedziałek.	2, 4, 6, 8
Ja też. Czarnoskóra społeczność zasługuje na więcej niż kiepską politykę Underwooda.	1, 4, 8
Zgadzam się. Chętnie wysłucham pana programu.	2
Spotkanie miało być o 9.00 i czekam na nie od godziny.	1
Doceniam pana cierpliwość.	7, 8
Co jeszcze?	2
Może warto pójść tym tropem.	2
Wykorzystuje informacje z gazety, aby przyciągnąć uwagę lub zarobić.	2
- Przyszedłem prowadzić dialog.	2, 3, 8
- Mam plan. Skoncentrowanie się na kilku ustawach to żaden plan.	3
Dość już usłyszałam.	3
- Naprawdę. Nie zgadzamy się w pewnych kwestiach.	8
Wielu z obecnych polityków może stracić urząd.	1
- Możemy o tym nie mówić?	4
- Jak poszło?	2
Jeśli będziesz tak do mnie mówić, dopilnuję, byś nigdy nie wygrał żadnych wyborów.	3
- Cześć.	2, 5, 8
Wie pan, że mam doświadczenie i latałem pod ostrzałem?	1, 6, 8
Myśli pan, że nie dam sobie rady z dwusilnikowcem na 11 km lecącym po prostej linii nad jakąś wsią?	6
Zostanę prezydentem.	1
- Taką mam nadzieję.	1, 2, 5
Musisz się uspokoić.	1, 4
- Może się, kurwa, zamkniesz?	1
Zwolnię cię i zostawię na cholernej płycie lotniska.	1, 3
- Nie pytaj o to.	2
Nie wiem. Zaprzyjaźniłyśmy się, a potem byłyśmy jeszcze bliżej.	5, 8
Spędzałyśmy razem każdy wieczór.	2
Powiedziała mi, że jakiś facet ją kontroluje.	1, 3, 4
Wszystko gra?	5
Jak długo świat będzie wierzyć, - że te wojska nie są pana?	3
Załatwiają jakieś sprawy i nagle zauważają swoją sympatię, która też coś załatwia po drugiej stronie ulicy.	7
Czuć nagły dreszczyk emocji, ponieważ nasza sympatia zamieszkuje ten sam świat, co my.	2, 5, 8
Dzięki za spotkanie z nim.	5, 8
To da się zmienić.	2
Jako wiceprezydent w istocie będziesz pełnić ważniejszą funkcję.	8
Dlaczego tam byłeś?	8
Dlaczego wydało ci się to dobrym pomysłem?	1
Nikt nad tym nie pracuje, bo to ćpunka.	1, 3
- Zwalniam cię.	6
Wynocha z mojego biura.	1
Potrzebujesz Brockharta u swojego boku.	8
Underwood u władzy może wyrządzać szkody.	6
Oddzwonię, a ty ją przeprosisz.	1
Jesteś blady jak śmierć.	6
Nie mogę dalej ukrywać tego przed prezydentem.	4, 6
Mam coś,	2
Pani sekretarz stanu tu jest.	2
Lubię Marka, bo rozumiem, czym się kieruje.	5
Ostatnie słowo i ostatni ruch muszą należeć do nas.	2
Umowa stoi.	8
- Rozważamy kilka kandydatur.	4, 7
- Załatwię przerwę w obradach.	2
- On nie ma przyjaciół.	1, 3, 7
Jesteśmy idealnie zgrani.	5, 8
Chwała braciom!	5
Chwała bractwu!	5
Witajcie więc na Polach Elizejskich.	5
LeAnn jest w Cincinnati, gdzie dobija targu w sprawie debaty.	8
Umowa handlowa z Chinami uszczęśliwi wyborców z Ohio.	2
- Wobec pani również.	8
Chyba pani to wie.	5
Możesz mi mówić na ty.	7
Dziękuję za pomoc.	5, 8
Chciałabym zobaczyć oboje Underwoodów u władzy.	2, 8
Nie musisz mnie chronić.	8
Popierasz mojego oponenta.	1, 3, 8
Dlaczego nie zaprosiłeś Conwaya?	7
Pierdol Ohio.	1, 3
- Generał jest zdrajcą i wiesz o tym.	3
- Nie w pełni.	6
- I zaprzeczyli.	6
Co powiedzą w twojej ojczyźnie?	4
Spójrz, jak blask księżyca przenika przez gałęzie drzew.	5
Powiedziałeś to samo generałowi?	7
- Bogaci lubią mundury.	1, 3
Czekają na ciebie.	2, 8
Wcześnie pan wstał, panie prezydencie.	7
Potrzebuję poparcia.	6, 8
- Dzień dobry, panie prezydencie.	2, 8
Chcesz jajka czy nie?	1
Przy takich stawkach cła będzie mniej spraw antydumpingowych.	8
- Skąd pani to wie?	1, 8
Dlaczego Chiny tak przejmują się zawartością rosyjskiego statku?	2, 4
Na pokładzie jest Amerykanin.	1, 7
Nie jest twoim przyjacielem.	6, 7
Tusk nie ma przyjaciół.	6
Twoją twarz... Mówi mi, że bardzo nie chcesz tu być.	4
Pan Tusk był głównym sponsorem kampanii Willa.	5, 8
Pracujemy razem nad projektem.	8
Proszę przyjść.	2
Jestem pewna, że Chiny kłamią i na pokładzie nie ma Amerykanina.	1
Zapada się w pamięć nie zwycięstwami, a brakiem porażek.	5, 8
Słyszysz mnie?	4
Dekret prezydencki...	1
- Nic nie rób, dopóki nie zadzwonię.	1, 2
- Nie zgadzam się.	6, 7
Rodzice oglądali go co wieczór na dobranoc.	5, 8
Tak samo będzie z nami wszystkimi.	6
Zarówno ja, jak i pan podczas tego weekendu próbujemy się sprzedać.	1
Chcą kogoś, kogo znają.	8
- Zgadzam się.	8
Trzeba przeprowadzić akcję ratunkową.	4
Wydajesz się osobiście zaangażowana.	2, 7
Proszę trzymać kciuki.	2
Twoje zachowanie przerosło oczekiwania wszystkich.	4, 8
Wyjeżdżam.	6
Pamiętasz, jak się poznaliśmy?	2, 4, 5, 8
Wiesz, dlaczego cię wtedy nie zatrudniłem?	2, 8
- Jesteśmy w impasie.	1
Możemy nadal prowadzić dialog. - W tym czasie...	2, 5
Pani prezydent, zginą ludzie.	4
Nie mogę tego zrobić bez zgody radcy stanu ds. zagranicznych.	4
Statek zatonie w ciągu 20 do 32 godzin.	2, 8
Współpraca z prezydentem Petrowem to zawsze błąd.	1, 3
Czekam.	1
Niech zatonie.	6
- Postępujemy słusznie.	5, 8
Nie ma statku.	6
Układ z Tuskiem był błędem.	3, 6
Proszę pana!	8
Nie wiem, czy wolno ci o to pytać.	1, 3
Nie chodziło o zazdrość.	3
Tak naprawdę to uratowała mi życie.	8
Ale teraz ją stracili.	1, 5, 6
Czego mi nie mówisz?	2
To on był tą technologią.	7, 8
Trochę cofnę.	8
Gubernatorowi odbiło.	6
Tak, ale dzięki nagraniu wygramy.	1, 2, 8
- Pierdol ich.	1
- Mówi na nagraniu... - Wiem, co mówi.	2
Byłem w okropnym stanie.	6
Nie mogłem nic zrobić.	6
Czyli... bezcelowe.	1, 3, 4
- Byliście razem?	2, 5, 7
Ja chyba też cię kocham.	5, 8
Tak, ale pan wygra.	2
- Wygląda to gorzej, niż było faktycznie.	3, 7
Najpierw zaprzeczyli, a potem wykręcali się od odpowiedzi.	3
Nie musisz tego mówić, gubernatorze.	6
Co mam teraz zrobić?	2
- Wcale nie.	1, 4
Trwało to długo, ale udało nam się.	2, 5
Zdrowie.	5
